d4x,d4y,d8x,d8y,d12x,d12y,d14x,d14y,d16x,d16y,d18x,d18y,d20x,d20y,d23d34_ratio,wh_ratio,C
-0.9163408928306008,0.044723924947361035,-0.5609612242416095,1.0,-0.3076696025942343,0.3926391415664852,-0.19580649797498734,0.5549842494488717,-0.1602077254595653,0.4070104191705097,-0.05617319556801345,0.5409687500827023,-0.010608788338931608,0.4012915026188017,3.983666220691221,0.14383165660053732,0
-0.903960112289344,0.04727937317728372,-0.5495625784102024,1.0,-0.3062363033041021,0.39512491077925016,-0.18803822473367585,0.55784026780551,-0.15669543714582326,0.4036115833135449,-0.04841116582226253,0.5448196448049959,-0.00429794375898423,0.4005413691128357,3.8618792766867545,0.13531303604303635,0
-0.8976269972630188,0.05511490047197843,-0.5235590417951078,1.0,-0.2884021913164954,0.3938520249454243,-0.17364533107222588,0.5499023274317089,-0.1416460084348266,0.39756761439649,-0.036273009680294205,0.5333460190219083,0.006111154302403962,0.3905440755530981,3.959875233338448,0.13698130551944887,0
-0.9062328210716928,0.0554996948410058,-0.5241055583644988,1.0,-0.2956330065653448,0.39715281322858215,-0.18033949956694026,0.5541353432634216,-0.14898910784860106,0.3998562729249332,-0.04502839445283681,0.5367719743448434,-0.0027663782933136467,0.3936852799310257,3.8845887373306103,0.12639430429023868,0
-0.914250380334064,0.0633243243461114,-0.5509289403551094,1.0,-0.3128475559859969,0.4030397241865684,-0.18379005117382785,0.5590065630984375,-0.15663633517800182,0.4055625400253882,-0.04799475780731917,0.5473495808339238,-0.00608339901848646,0.4035449322517942,3.6584698271528135,0.1521542798959734,0
-0.9125339806800868,0.05805033761481425,-0.5356652955725464,1.0,-0.2877973253143323,0.4125139146839085,-0.17251960467621225,0.5709114432719983,-0.1423691616594433,0.4135968609700595,-0.03785789812310611,0.5532936050358379,0.0041097609355928745,0.4031733882469698,3.8461308984942417,0.1230289573669634,0
-0.9000557672290324,0.04736714738378468,-0.5336958699496308,1.0,-0.2961917916253872,0.3924058291046864,-0.17707247995718986,0.5612606672932008,-0.1489370408827812,0.39957969048665015,-0.0413463595824987,0.5430887719083555,0.0051152714154029,0.39168820234439256,3.8630944248329007,0.11373383930785685,0
-0.9132931850956364,0.06806980990005054,-0.5473942738202919,1.0,-0.3123955451254565,0.4007204245989587,-0.18805135623457211,0.5653384769311701,-0.15761677728721282,0.40551538552343097,-0.05341884293772264,0.5561017763062137,-0.0051286057835656105,0.4025865833238782,3.6324460596475054,0.1311344795418392,0
-0.8929788136250135,0.060139796364473724,-0.5247978495894979,1.0,-0.28712096212402444,0.3943473842188452,-0.16425109497606633,0.5562662982235044,-0.13875125792983464,0.3932284889099406,-0.03267985436549994,0.5454416843506845,0.011390919871892613,0.391090902976444,3.847461419399439,0.12083464869024517,0
-0.9015997211877118,0.07694559440149558,-0.5178379201364562,1.0,-0.2971038220631124,0.3974405188096795,-0.1674392855146243,0.5600436868732532,-0.1443089786630774,0.3979302870467015,-0.03662979699277633,0.5503260955148963,0.005927479917885635,0.3951923465550161,3.662464777331095,0.12411477778195044,0
-0.8975530309514792,0.04220684203560108,-0.5100736906480231,1.0,-0.2899101283309076,0.3949124857509115,-0.16462664638958036,0.5537528973337431,-0.14248494587146945,0.3955012267154208,-0.03228398462501489,0.5411988149155039,0.006904907355279107,0.39255775088585937,3.7445505692967913,0.09723051606569366,0
-0.9226829581997804,0.056869379605433486,-0.5271212558625854,1.0,-0.3208521204777253,0.4059370042696396,-0.19349615534288847,0.5715155317978228,-0.1732598091002707,0.4079000245137587,-0.06159817383933613,0.5579122588101896,-0.023960536168728497,0.40819698990012815,3.618851659113787,0.09386975183430436,0
-0.9068276809985236,0.05482333688859845,-0.5209881057503788,1.0,-0.3091236975531538,0.401212597138341,-0.18071441104922206,0.5645074499220382,-0.1607860605757488,0.4013038299829761,-0.05017875581669404,0.5505823893690533,-0.010112462357402235,0.4017539120165088,3.717552315295814,0.1138321732702805,0
-0.9116111451133792,0.03234109065667489,-0.517797754728803,1.0,-0.3043414656753288,0.40142783195545,-0.18202747306302933,0.5649409969058368,-0.15796425754137047,0.4042922959934076,-0.05062044381288736,0.5518056732355192,-0.013747086786267787,0.4041737891277492,3.691588387586388,0.09074562850952472,0
-0.9076130492691046,0.07061912236515061,-0.5078253141691811,1.0,-0.3149574414196936,0.4115960132083852,-0.17624472393506266,0.5692038278937481,-0.16495264367418502,0.4109949599582893,-0.04511427365043244,0.5528621754111068,-0.014028873946678672,0.4113266592551111,3.616330740838502,0.13030872203525526,0
-0.9016866364142008,0.05640368621761418,-0.4975286272622567,1.0,-0.3028219114881372,0.40846687304182505,-0.16318440268221782,0.5619856690688283,-0.15410733758281495,0.4048332003918245,-0.033744158895438484,0.5423722635710689,-0.0033991987804034593,0.3995564108200269,3.6212519095799465,0.11465408526324986,0
-0.9099079366438442,0.054827198842102805,-0.4979009382225377,1.0,-0.3158094031994016,0.4074444920402876,-0.1815955590822006,0.5598315749641729,-0.16553234363815028,0.4054457989505061,-0.053175457338270185,0.5442884489762777,-0.015628800919671147,0.4062629778522031,3.5921268034393017,0.1234625409565948,0
-0.9076177367851485,0.04674163724172762,-0.4995417498513406,1.0,-0.31722644691328084,0.4029845590752951,-0.18224396309496574,0.5600177650728964,-0.1703578784897455,0.4026082865144518,-0.05292416266317635,0.5437828225427731,-0.020682720631590962,0.40231484757440017,3.7123016708214944,0.11830742055212527,0
-0.8967822849983764,0.06957696034791626,-0.4570790196767416,1.0,-0.3011694629451704,0.3958005365783622,-0.17329664599934258,0.544318699869591,-0.15556167492670644,0.3930114812231232,-0.038127979165097005,0.5254656214965064,-0.01010590808986052,0.38455128410986666,3.8200095410890085,0.13284421796103585,0
-0.9037802096670936,0.07434871472625483,-0.4619906703478446,1.0,-0.30328938593683313,0.3976802450627796,-0.17281096617584293,0.546416456583281,-0.15835717429577464,0.3924162995713086,-0.03910968176483141,0.5232186855992597,-0.012021513551002987,0.3811567571742255,3.8118343980834233,0.12845979463428292,0
-0.8977071454895578,0.06705135749363643,-0.4668240932471501,1.0,-0.30100510925113416,0.3986298712846179,-0.16503390744767218,0.5439889592271593,-0.15416537193825428,0.3892282378078163,-0.03335924621158312,0.5190143893051663,-0.002912642445125558,0.3761196840957703,3.788457431117527,0.13944229226802696,0
-0.8992391021993781,0.058904004983397526,-0.4613298204082756,1.0,-0.297852065375336,0.3941454029864022,-0.1681182003689047,0.5360797030324712,-0.15382428998077327,0.3834952089063406,-0.035002284205445634,0.5160105072039128,-0.0046812195499444185,0.3730776255912121,3.905783573851529,0.13883367144783976,0
-0.9007081841144253,0.05123719681869314,-0.4617701577869162,1.0,-0.3045420246940137,0.3970382608254369,-0.17041928062341713,0.5433832256827659,-0.16169520522046305,0.3871462121190763,-0.038784423982804614,0.5167417824227439,-0.011802844500313422,0.3731368463787402,3.829944591239835,0.11766187485610292,0
-0.9019410569976604,0.07366209891633288,-0.4628715645862078,1.0,-0.29988773577629424,0.3994106623210207,-0.16105871161806168,0.5446042581152816,-0.1500081412986657,0.3898450635886267,-0.030580774537445687,0.5253090656250093,0.002407767655905869,0.3802462436417207,3.7489895803490962,0.1569564826161849,0
-0.8968844923109177,0.05878946630876435,-0.4563962181999555,1.0,-0.2971780377707262,0.39163083890889455,-0.16129550528426362,0.5389646678808581,-0.15386214907888934,0.3875950843730113,-0.032537333782324165,0.5170001175060095,-0.004325761808533271,0.3773830392341252,3.9907141329303135,0.14681114020264194,0
-0.8927591188506117,0.05781707809968663,-0.4458360000599299,1.0,-0.2870247389556465,0.39070219967106257,-0.15694463007955867,0.5367617241336843,-0.14519193109548098,0.3835862688218151,-0.026640037914990408,0.5159508900231644,0.0031876288377056076,0.3740674601619608,3.9907865647497927,0.13407103575590473,0
-0.8954043517595681,0.06352490182172069,-0.4530929617696259,1.0,-0.3003957211193315,0.4002145645548162,-0.1663699229338119,0.5479625128697172,-0.15638995155384006,0.39490908470054303,-0.032970657173117084,0.5284825404299514,-0.008543485914705702,0.3881868407744992,3.806803758794637,0.12668036780980008,0
-0.8986322510779722,0.07406637072128386,-0.4438241550872681,1.0,-0.3000193664750234,0.4026884382421296,-0.17118489656191455,0.5492626761030234,-0.16335152598106442,0.3991122980029668,-0.03884134199620109,0.5278880023843171,-0.024983757960609664,0.3904985501031345,4.021446260057893,0.12393224715776885,0
-0.9002702585669335,0.06868965422994605,-0.4474639943507609,1.0,-0.3026646353929923,0.4065579176573892,-0.1717349256535576,0.552139607839096,-0.16420249516994578,0.4022669740496877,-0.038425513306593086,0.5284594955735747,-0.022379523367646044,0.3933049092530451,3.9165852233004186,0.12159864052411072,0
-0.9000888555917974,0.06450592951034735,-0.4653492827455379,1.0,-0.3081602354038137,0.40426267456968734,-0.17398185666019822,0.5528530970209228,-0.16483889229743778,0.3979160736557696,-0.044413232184386114,0.5324216080749452,-0.02037209612661084,0.3922318116636301,3.8236591100624624,0.13156707090005626,0
-0.904957803183886,0.06057068933079723,-0.4791551736788612,1.0,-0.301554712509987,0.4022233544485543,-0.1742126907043356,0.5502298159402065,-0.1587375807792857,0.3983544935632633,-0.04629403795879102,0.5319616766391602,-0.02141619200060873,0.3918315646297695,3.896634318762728,0.13208771991803858,0
-0.9141238457189522,0.05498262688420908,-0.5284744849605476,1.0,-0.3152255849586357,0.3979053836883195,-0.18473344676992487,0.5527971784768849,-0.16994680269953594,0.3960802177424451,-0.057907627472776585,0.5356554617684618,-0.02498432963617444,0.3922599734595709,3.8933228342875337,0.12645488573949093,0
-0.9278250931387102,0.026314850695755662,-0.5634426057903019,1.0,-0.33969193438504425,0.3913043327675976,-0.2127535251993623,0.5566524438063483,-0.1941535832019124,0.3937181282994437,-0.08389674173249155,0.5386420287427309,-0.04973890272217293,0.3915076374323949,3.908668523961096,0.11481720616474432,0
-0.9362513766623324,0.01668572118409439,-0.5889537611053093,1.0,-0.34178047570666337,0.39464879307834777,-0.21524486012551208,0.5597395835079885,-0.19529870796994608,0.3953264069478317,-0.08657879456570029,0.5436882291648478,-0.04494891028838617,0.3928262892904747,3.980931277058055,0.1340244051481183,0
-0.9258614185713228,0.0031190298453988834,-0.5963918473313035,1.0,-0.3387500925647627,0.3895124165234247,-0.21522278704877398,0.5571625427002409,-0.193103250003267,0.3929452135475184,-0.08559274118021161,0.5396104556591517,-0.04360641027316406,0.39014309670845065,4.021278324001889,0.12159703618519925,0
-0.9365645697982438,0.00241706705836842,-0.6140326347497365,1.0,-0.3550624684477694,0.3826792745668575,-0.23743506138307696,0.5529284424809522,-0.20558772397222905,0.3889987591127656,-0.1028853753369532,0.540205377115722,-0.06495166556890973,0.38992907413740585,3.894446227568969,0.10977644299444124,0
-0.9493182122901136,-0.00425792478511539,-0.645077564126004,0.9957420752148846,-0.37934629870503,0.3859915030092045,-0.2609656294021059,0.5612855710460412,-0.2266770445360344,0.3965234844456106,-0.1240238969595977,0.5510805140831707,-0.08370831222063768,0.4021006449466683,3.766850981395644,0.11489920755564607,0
-0.9474300058536458,-0.023035809653149712,-0.6718048570517805,0.9769641903468504,-0.3827336252181876,0.3781659589901169,-0.26238634009249484,0.553317294620562,-0.2319106587642301,0.3930712853465793,-0.12195798669542494,0.5459951930180649,-0.08293974311225573,0.4038883842695245,3.8967887824123792,0.143509660987309,0
-0.9518581966160078,-0.01948764919006057,-0.6808575867099228,0.9805123508099396,-0.3786866981280575,0.37576662212237066,-0.26409678871949976,0.553801748830836,-0.22585712412838455,0.3882364633168029,-0.1227872927316821,0.5506332876129887,-0.08192718045810042,0.4000975538131018,3.867224462346997,0.12967416721072975,0
-0.9743126572250308,-0.03958896769080378,-0.731563253649497,0.9604110323091962,-0.4063339800198931,0.3675338217539959,-0.29262642006577044,0.5450860848788679,-0.24764528932472826,0.38483190741609735,-0.15003897980970346,0.5468242530244651,-0.09932715850808996,0.3982576462835339,3.790072026961206,0.1703090897740831,0
-0.9805067725416896,-0.06897396168749471,-0.7788344256865473,0.9310260383125052,-0.4231287892669672,0.3514160827220072,-0.3116790957909324,0.5352225915164431,-0.2631734035131005,0.3759153875257317,-0.16275571475318087,0.5384485356259346,-0.10756421663957264,0.3931077235602607,3.760352088801522,0.1858161916212984,0
-1.0,-0.08803195154384244,-0.8360081599728347,0.9119680484561576,-0.4395125146521409,0.3486873660127577,-0.32833399689645226,0.5312437384137463,-0.2813928375219365,0.3709073986817545,-0.17891719102981288,0.5368059393775125,-0.12460269621635567,0.3878512296770674,3.9384235625849,0.21759610914760685,0
-1.0,-0.11695222308709342,-0.8620806719682798,0.8830477769129066,-0.442190492871144,0.33993282327848906,-0.3381181385226536,0.5158699932794056,-0.2849587845542695,0.3637317860736853,-0.19202820239541488,0.5249443411263343,-0.12793855693768494,0.38242210806371857,3.9701353736629588,0.24334979373644486,0
-1.0,-0.12729737961861062,-0.891795556117851,0.8727026203813893,-0.464178659296925,0.3340905946190127,-0.3597441814148785,0.5155077256575515,-0.3035425178920401,0.3625196009092537,-0.21499599520889204,0.5279611503746702,-0.1506709972596229,0.3849048844900348,3.8504280041317336,0.25095734404731496,0
-1.0,-0.12907562930607466,-0.8904297321229914,0.8709243706939254,-0.4513702956517584,0.33235623902373124,-0.3495261866612511,0.5156752375377134,-0.2965115063620603,0.35970471022650513,-0.20540976715501447,0.5263321250056289,-0.14329400319260294,0.3824952717611564,4.050914057042651,0.2435360242984264,0
-1.0,-0.12901066279816362,-0.8980525777222713,0.8709893372018364,-0.4583097647497343,0.3322305740801131,-0.35841181041034953,0.5158262986841035,-0.30068508314300635,0.3617979614635616,-0.21308412444964206,0.5282386223934312,-0.1486482357757703,0.3859460565586024,3.971525037784345,0.2513974521017599,0
-1.0,-0.12425687069663145,-0.9055085767603712,0.8757431293033685,-0.4634735485092371,0.3320190964451859,-0.3627526769273765,0.5189934808063547,-0.30754802242060497,0.3613447306198659,-0.2168887767007213,0.5318970310995375,-0.15470116002064466,0.3845623505264633,4.0519046400733085,0.24630098332428066,0
-1.0,-0.13539430409391912,-0.9034646675743864,0.8646056959060809,-0.4507160857032453,0.33034529079922,-0.358639273856632,0.5081991170519663,-0.2939334977510867,0.3580993034285701,-0.2143709776242929,0.5236489611709962,-0.14157321267754278,0.3830659486530823,4.014014168818601,0.2458665730559213,0
-1.0,-0.13629758546292334,-0.935378880269116,0.8637024145370766,-0.4732580752344231,0.3185420304223645,-0.3813255096544329,0.5076400142666657,-0.31987914922512223,0.3489524118521851,-0.23534106094544965,0.5229346260002634,-0.1665534008292361,0.37696323507384016,4.167608157994843,0.23356188860851845,0
-1.0,-0.12570718941910505,-0.9304852509303604,0.8742928105808949,-0.4653857939008745,0.3307840500993132,-0.37516528636407903,0.5178711209481629,-0.3081254936074261,0.35894186233939346,-0.23279187643907265,0.5337022782074559,-0.15717698864803775,0.3886874693973909,4.049950176266947,0.2271074281150909,0
-1.0,-0.16269802243970502,-0.9524396008775032,0.837301977560295,-0.4602858019012573,0.3128096614048704,-0.3762228669827566,0.4914920148149408,-0.3063977543462364,0.3445915406582508,-0.2314451914231123,0.5074313670730719,-0.15507145047531432,0.3701527345340079,4.174937875687074,0.2570914301889462,0
-1.0,-0.15669057484701215,-0.9626530142946698,0.8433094251529879,-0.4682072109177114,0.3114242721730245,-0.3802193592986805,0.4936470285414348,-0.3123947679607668,0.3443833729365384,-0.23415736019890585,0.5119801363791021,-0.16187978327991634,0.3703794231999454,4.177272290515469,0.2652326186426577,0
-1.0,-0.16507870940337085,-0.9694417694454612,0.8349212905966291,-0.4658832569654294,0.3052860212963563,-0.3806776278562559,0.4862281042787101,-0.3110965512510194,0.33854807879219856,-0.2326906263056181,0.5026649693657891,-0.1574674241895879,0.36604248561883984,4.23387620812994,0.2687229498293462,0
-1.0,-0.16555806557924144,-0.9698377810638936,0.8344419344207585,-0.4696207191434959,0.3046337560142209,-0.3846026192707364,0.4910287250251112,-0.3128904435668404,0.3399345506041816,-0.237244791035466,0.510405877843622,-0.159718314507076,0.3708731398123449,4.129784348427846,0.26417616324421944,0
-1.0,-0.16630567239867802,-0.9802188335427952,0.8336943276013221,-0.47335211109145203,0.30510398338352995,-0.3880367145017417,0.4906553578206537,-0.31753080019209795,0.3406329952854467,-0.23522724400449346,0.5108085209549943,-0.16321940044839325,0.3709488172134533,4.16085944595459,0.2593014660676687,0
-1.0,-0.16167587121844373,-0.9820194947068142,0.8383241287815563,-0.4715720144265819,0.31222953148884514,-0.3900660972679368,0.4956224749639678,-0.31636267365697524,0.3452103736200563,-0.2406673371255455,0.5120884501105409,-0.16324275335616825,0.373180029753526,4.175661301781656,0.2464701700599672,0
-1.0,-0.1670756647718552,-0.9729393273913528,0.8329243352281448,-0.4715946358807861,0.30386379637198785,-0.3872518137186325,0.491071477495934,-0.31509327494631845,0.33791097502508305,-0.2369308510088942,0.5062252993285976,-0.15945795468308865,0.364081393042594,4.108857250827666,0.2465437475412575,0
-1.0,-0.15986419092638654,-0.9740974783140984,0.8401358090736135,-0.4734754549933562,0.3137632406679047,-0.3901347810507771,0.5008686601744511,-0.31866573851505703,0.3487583563743501,-0.24261260992251305,0.5161036057304493,-0.16469303811642455,0.3738879500052222,4.09391681998803,0.23024539407874103,0
-1.0,-0.15303621252971647,-0.9689847926140404,0.8469637874702836,-0.4718144201818731,0.3164998262596747,-0.3780567238023255,0.5041156388081988,-0.3091554339598304,0.34808788164098026,-0.2271867524022133,0.5225636503129046,-0.14947278975065711,0.3800505968524904,3.912694287769928,0.2332937883216055,0
-1.0,-0.14214494014503448,-0.935364902848908,0.8578550598549655,-0.4612258892094027,0.3206365024796117,-0.3629178219945049,0.5083309557062823,-0.29981004518134385,0.35151257904570443,-0.21469262584059573,0.5174509509525401,-0.1369446400978449,0.37558134682404215,3.9414828286949564,0.2452286772468244,0
-1.0,-0.1405419421829545,-0.9275244671879491,0.8594580578170455,-0.45127430187544004,0.32417368250480544,-0.3593375061395099,0.5079222495211391,-0.2913370250941579,0.3553876044077883,-0.2114059449562732,0.5218875240573014,-0.1376499660758126,0.3782333073077354,3.9394368778643067,0.22962729381643165,0
-1.0,-0.12763418700416784,-0.9145791658041011,0.8723658129958322,-0.4631336720125434,0.3210496647193365,-0.3604357884070453,0.5089778136196101,-0.3029905839208927,0.3529056816042281,-0.2133819248329944,0.5189264937556681,-0.144022983543172,0.3768831262100377,3.9148682074818426,0.21968153618955988,0
-1.0,-0.10723146479534172,-0.8590833093724375,0.8927685352046583,-0.42257435864668863,0.3420424527080537,-0.3183830196016653,0.5161609261297421,-0.2637778823121585,0.3642100659759765,-0.17473276715848013,0.5224132509043309,-0.10803793496370244,0.3809400022516308,3.9390253911776334,0.207268221021913,0
-1.0,-0.1069213163727336,-0.8704440931648825,0.8930786836272664,-0.4191180045704284,0.3415017626455532,-0.32200234051658383,0.5184466584530611,-0.2604238539689869,0.3652745307605227,-0.1782793677116347,0.5285018290608368,-0.10540675661782364,0.3851180627815582,4.001888973120245,0.2123397807649325,0
-1.0,-0.11090132961322176,-0.8638686998701696,0.8890986703867783,-0.4160981861308725,0.3310812438930891,-0.31928771431217234,0.5088294042537247,-0.26023664757206777,0.3548285453230069,-0.17633446180268236,0.5190618631879012,-0.10678725408560326,0.3724698293379604,4.110934365002233,0.2096392920804211,0
-0.9859002796656899,-0.08245863913072456,-0.8099216145183035,0.9175413608692754,-0.3920171153351851,0.3364353292218624,-0.2882365390290716,0.5150461665777815,-0.23575967790479946,0.3613692618429441,-0.14020375538515728,0.5176281773685859,-0.0804796790178967,0.374369023120514,4.100735326921757,0.19693249248110112,0
-0.9730443033850388,-0.059832508876358034,-0.7644514230267627,0.9401674911236421,-0.4004465062802778,0.35399634357304005,-0.2863960194706017,0.5310696022896557,-0.2415482931087888,0.3722822599349663,-0.1390505537588384,0.5283444709892292,-0.08671719691891028,0.3821048106972834,3.837833849623428,0.1684706936736613,0
-0.9648006070314477,-0.03801834598337546,-0.7322102548970014,0.9619816540166244,-0.3906061180900992,0.356769427117079,-0.2768358485793778,0.5395573599622857,-0.2329449807492342,0.3783046488551268,-0.13204549925526235,0.5360412784060279,-0.07699059241772757,0.39110685577639626,3.9056182237643258,0.1644123861816036,0
-0.9593540094412883,-0.018851202330516285,-0.6879335420484052,0.9811487976694836,-0.38077150072684696,0.3708717345820057,-0.25669645839757704,0.5483429415166441,-0.2213739689696994,0.3827875383728842,-0.114146123572488,0.54052841434285,-0.06885966152896256,0.3904199655972918,3.7785582954510866,0.14712551415941633,0
-0.9613407763232656,-0.006882167780037096,-0.6677234978476108,0.990145923958484,-0.36913118165245373,0.3792932473150635,-0.2426909864411846,0.5513576948541757,-0.21162878923794934,0.3910818620695593,-0.10024399666821224,0.5395143594649477,-0.05798265199017185,0.3931809592130742,3.8393735004430702,0.1530948455181289,0
-0.938396873691728,-0.00805886258999478,-0.6311589248267978,0.9919411374100052,-0.3632574057920193,0.37119597271073695,-0.23390518830322896,0.5398234584351033,-0.2060751484352488,0.3827565529075729,-0.08748118778261027,0.5331765425742312,-0.050559109947044815,0.3912338406958486,3.8054230956503665,0.14228232357850867,0
-0.9419885930529516,0.016150797669351208,-0.6184654180358372,1.0,-0.361017413444404,0.3830349168407657,-0.2285521094208629,0.5428449614553487,-0.207179007881142,0.3900433289628934,-0.08095041188203192,0.5306788063072924,-0.05864906863893365,0.3966788666891037,3.832352597939738,0.13207815828774372,0
-0.9422122347873676,0.016338601412282255,-0.6052904320564992,1.0,-0.3572246834275677,0.3673763548030903,-0.223962499618902,0.5228627840801439,-0.20089853225470386,0.3742915896679383,-0.07676383528952416,0.5153616318531071,-0.0524786698811968,0.38106648636406504,3.898543000279865,0.14684039008939664,0
-0.9385940750785314,0.026484896370652697,-0.6106123061318781,1.0,-0.3417639025963907,0.35294131246409005,-0.214716719476621,0.5081948227105496,-0.18324604198733108,0.3674593181753379,-0.05947817932784182,0.5044004615412223,-0.03905795060925099,0.3727592698788647,4.016809546008261,0.16406465722284347,0
-0.9410507385165854,0.03314525609619323,-0.5976432990060121,1.0,-0.3359645163959811,0.3610548042408511,-0.20861035347955506,0.5171452631402845,-0.1781952263666588,0.3725199433082729,-0.0588247037274335,0.5099744882825393,-0.035137401708147525,0.3771953488305543,3.9745990206969535,0.1626906437503146,0
